Date,Name,Year,Letterboxd URI,Rating
2022-06-20,The Piano Teacher,2001,https://boxd.it/2886,4
2022-06-21,Corpus Christi,2019,https://boxd.it/gULy,4
2022-06-23,Antichrist,2009,https://boxd.it/1Inu,3.5
2022-06-25,You Will Die at Twenty,2019,https://boxd.it/mQsa,3
2022-07-21,The House That Jack Built,2018,https://boxd.it/dWO4,4
2022-07-22,Fantastic Planet,1973,https://boxd.it/1KnQ,4
2022-08-08,The Night Doctor,2020,https://boxd.it/qEu2,3
2022-08-08,A Rainy Day in New York,2019,https://boxd.it/h2z6,3
2022-11-01,The Young Karl Marx,2017,https://boxd.it/e1qc,3
2022-11-07,Nymphomaniac: Vol. I,2013,https://boxd.it/7DiG,3
2022-11-14,Parasite,2019,https://boxd.it/hTha,5
2022-11-14,Dead Poets Society,1989,https://boxd.it/2aSg,4
2022-11-14,Spider-Man,2002,https://boxd.it/2a8i,3.5
2022-11-14,Joker,2019,https://boxd.it/h4cS,4
2022-11-14,Call Me by Your Name,2017,https://boxd.it/dYmm,4
2022-11-14,The Avengers,2012,https://boxd.it/1xFW,3.5
2022-11-14,Dunkirk,2017,https://boxd.it/d0Y6,4
2022-11-14,Avatar,2009,https://boxd.it/1Efm,3.5
2022-11-14,Catch Me If You Can,2002,https://boxd.it/29VS,4
2022-11-14,Oldboy,2003,https://boxd.it/29R2,3.5
2022-11-14,Into the Wild,2007,https://boxd.it/22m2,3.5
2022-11-14,The Great Gatsby,2013,https://boxd.it/JY,3.5
2022-11-25,"Léon Morin, Priest",1961,https://boxd.it/5O0,5
2022-11-25,Funny Games,2007,https://boxd.it/207a,4
2022-11-25,"Watch Out, We're Mad",1974,https://boxd.it/21kk,4
2022-11-25,Door on the Left as You Leave the Elevator,1988,https://boxd.it/13Im,3.5
2022-11-25,Mesrine: Killer Instinct,2008,https://boxd.it/1PKA,3.5
2022-11-25,Indiana Jones and the Temple of Doom,1984,https://boxd.it/2bb8,3.5
2022-11-28,Good Will Hunting,1997,https://boxd.it/2ahY,4
2022-11-28,It's a Wonderful Life,1946,https://boxd.it/28xA,5
2022-11-28,Aladdin,1992,https://boxd.it/29yE,4
2022-11-28,The Jungle Book,1967,https://boxd.it/1YY2,4
2022-11-28,Kung Fu Panda,2008,https://boxd.it/1Yws,4
2022-11-28,Kung Fu Panda 2,2011,https://boxd.it/G36,3.5
2022-11-28,Ratatouille,2007,https://boxd.it/27ww,3.5
2022-11-28,The Lion King,1994,https://boxd.it/201Q,3.5
2022-11-28,Finding Nemo,2003,https://boxd.it/72i,4
2022-11-28,The Incredibles,2004,https://boxd.it/1XLm,4
2022-11-28,How to Train Your Dragon,2010,https://boxd.it/1WRy,4
2022-11-29,The Hateful Eight,2015,https://boxd.it/8gw8,4
2022-11-29,The White Ribbon,2009,https://boxd.it/17eU,4
2022-11-29,The Hand of God,2021,https://boxd.it/r5uI,4
2022-11-29,Drive My Car,2021,https://boxd.it/sv94,5
2022-11-29,Prometheus,2012,https://boxd.it/2s9e,3.5
2022-12-01,Asterix & Obelix: Mission Cleopatra,2002,https://boxd.it/268o,3.5
2022-12-01,John Wick: Chapter 2,2017,https://boxd.it/ayGu,3.5
2022-12-01,King Arthur: Legend of the Sword,2017,https://boxd.it/8lDS,3.5
2022-12-01,American Made,2017,https://boxd.it/bb66,3.5
2022-12-01,You Were Never Really Here,2017,https://boxd.it/dWOS,3.5
2022-12-01,Jumanji: Welcome to the Jungle,2017,https://boxd.it/bUeE,3
2022-12-01,The Death of Stalin,2017,https://boxd.it/ea9Y,3
2022-12-01,Rise of the Planet of the Apes,2011,https://boxd.it/cS4,3
2022-12-01,Dawn of the Planet of the Apes,2014,https://boxd.it/3XyQ,3
2022-12-01,X-Men: First Class,2011,https://boxd.it/FOA,3
2022-12-01,Shadow,2018,https://boxd.it/gzLi,3.5
2022-12-01,Leave No Trace,2018,https://boxd.it/fMfM,3.5
2022-12-01,The King,2019,https://boxd.it/ieZs,3
2022-12-01,The Martian,2015,https://boxd.it/8SeG,3.5
2022-12-01,The Big Short,2015,https://boxd.it/ajZw,3
2022-12-01,Southpaw,2015,https://boxd.it/9Phu,3
2022-12-01,Elle,2016,https://boxd.it/bdhq,4
2022-12-01,Lucy,2014,https://boxd.it/75hu,3
2022-12-01,Unbroken,2014,https://boxd.it/6IaA,3.5
2022-12-01,How to Train Your Dragon 2,2014,https://boxd.it/2TRW,3.5
2022-12-01,The Absent One,2014,https://boxd.it/7t4u,3.5
2022-12-01,War and Peace,2016,https://boxd.it/daU4,4
2022-12-01,Magic in the Moonlight,2014,https://boxd.it/6Lko,3
2022-12-02,The Emperor and the Golem,1952,https://boxd.it/19v4,5
2022-12-02,Ocean's Twelve,2004,https://boxd.it/2aZ2,3.5
2022-12-09,The Grand Budapest Hotel,2014,https://boxd.it/3ZqO,4
2022-12-09,Angel-A,2005,https://boxd.it/1UjO,3.5
2022-12-09,Ordinary Love,2019,https://boxd.it/lG5I,3.5
2022-12-09,See How They Run,2022,https://boxd.it/sNVq,3
2022-12-09,The Tragedy of Macbeth,2021,https://boxd.it/lMi4,3.5
2022-12-13,Martin Eden,2019,https://boxd.it/lqNO,4
2022-12-14,Pieces of a Woman,2020,https://boxd.it/nOrQ,3
2022-12-15,That Man from Rio,1964,https://boxd.it/24Pq,3.5
2022-12-15,The Magnificent Seven,1960,https://boxd.it/29bA,3.5
2022-12-17,Headhunters,2011,https://boxd.it/2sWA,3.5
2022-12-18,In Order of Disappearance,2014,https://boxd.it/7pCW,3
2022-12-19,"It's a Mad, Mad, Mad, Mad World",1963,https://boxd.it/1TvO,4
2022-12-20,Hero,2002,https://boxd.it/2bcq,3.5
2022-12-22,Children of Men,2006,https://boxd.it/1Y2i,4
2022-12-24,Snow White and the Seven Dwarfs,1937,https://boxd.it/2arO,5
2022-12-31,Athena,2022,https://boxd.it/waii,4
2023-01-08,Us,2019,https://boxd.it/gnV6,4
2023-02-03,The Witcher: Nightmare of the Wolf,2021,https://boxd.it/oNDI,3
2023-02-03,Tenet,2020,https://boxd.it/leq4,3.5
2023-02-03,The Vanishing,2018,https://boxd.it/g18m,3
2023-02-04,Blade Runner 2049,2017,https://boxd.it/b8wK,4
2023-02-05,Captain Phillips,2013,https://boxd.it/3GPK,3.5
2023-02-05,Macbeth,2015,https://boxd.it/6FE8,3
2023-02-05,"Confess, Fletch",2022,https://boxd.it/ra9K,3
2023-02-05,Servants,2020,https://boxd.it/lujy,3
2023-02-05,Hacksaw Ridge,2016,https://boxd.it/azew,3
2023-02-05,Vivarium,2019,https://boxd.it/gmVE,3
2023-02-05,The Illusionist,2006,https://boxd.it/28H6,3
2023-02-05,Swan Song,2021,https://boxd.it/sL7S,3
2023-02-05,Ford v Ferrari,2019,https://boxd.it/ce74,3.5
2023-02-05,Ex Machina,2015,https://boxd.it/7T2k,3.5
2023-02-05,Spotlight,2015,https://boxd.it/a84k,3.5
2023-02-05,The Bourne Supremacy,2004,https://boxd.it/26EE,3.5
2023-02-05,Arctic,2018,https://boxd.it/gc1Q,3
2023-02-05,Once Upon a Time... in Hollywood,2019,https://boxd.it/gH0O,4
2023-02-05,Spirited Away,2001,https://boxd.it/2b4m,5
2023-02-05,Indiana Jones and the Last Crusade,1989,https://boxd.it/2baO,4
2023-02-05,Go for It,1983,https://boxd.it/1TpQ,3
2023-02-05,Pirates of the Caribbean: At World's End,2007,https://boxd.it/2aGu,3.5
2023-02-05,Pirates of the Caribbean: Dead Man's Chest,2006,https://boxd.it/2bfk,3.5
2023-02-05,The Wolf of Wall Street,2013,https://boxd.it/3C1m,4
2023-02-05,Casino,1995,https://boxd.it/2ads,3
2023-02-05,The Darjeeling Limited,2007,https://boxd.it/24as,3.5
2023-02-05,Groundhog Day,1993,https://boxd.it/2b3e,5
2023-02-05,The Lighthouse,2019,https://boxd.it/icFU,4
2023-02-05,The Killing of a Sacred Deer,2017,https://boxd.it/dZ5G,3
2023-02-05,Forrest Gump,1994,https://boxd.it/728,4
2023-02-05,The Double,2013,https://boxd.it/4DLW,3.5
2023-02-05,The Secret Life of Walter Mitty,2013,https://boxd.it/3SWy,3.5
2023-02-05,The Professional,1981,https://boxd.it/28l0,3.5
2023-02-05,Nineteen Eighty-Four,1984,https://boxd.it/1YZE,3
2023-02-05,The Vultures,1983,https://boxd.it/2nPY,3
2023-02-05,Ace of Aces,1982,https://boxd.it/2qLA,3
2023-02-05,Funny Games,1997,https://boxd.it/1WKM,4
2023-02-05,American History X,1998,https://boxd.it/2bdo,3.5
2023-02-05,Falling Down,1993,https://boxd.it/194M,3.5
2023-02-05,The Devil's Advocate,1997,https://boxd.it/286k,3
2023-02-05,"O Brother, Where Art Thou?",2000,https://boxd.it/2b3I,4
2023-02-05,Ip Man,2008,https://boxd.it/1NrQ,4
2023-02-05,Iron Man,2008,https://boxd.it/28dA,4
2023-02-05,Peaceful Warrior,2006,https://boxd.it/1PCw,3
2023-02-05,Spider-Man 3,2007,https://boxd.it/2a7Y,3
2023-02-05,Transformers,2007,https://boxd.it/280c,3
2023-02-08,The Sucker,1965,https://boxd.it/1uXS,3
2023-02-08,Police Academy,1984,https://boxd.it/1YWg,3.5
2023-02-08,Scarface,1983,https://boxd.it/2b7g,3
2023-02-08,Grave of the Fireflies,1988,https://boxd.it/1RUM,5
2023-02-08,Fargo,1996,https://boxd.it/2aHM,3
2023-02-08,Ghost in the Shell,2017,https://boxd.it/abTA,3
2023-02-08,The Emperor's New Groove,2000,https://boxd.it/1Tey,3
2023-02-08,In the Land of Blood and Honey,2011,https://boxd.it/2MiU,3.5
2023-02-11,The Brothers Karamazov,1958,https://boxd.it/Vci,3
2023-02-11,All the Way Boys,1972,https://boxd.it/28eo,3
2023-02-11,Avanti!,1972,https://boxd.it/1RMo,3
2023-02-11,"Marecek, Pass Me the Pen!",1976,https://boxd.it/2yme,4
2023-02-11,They Call Me Trinity,1970,https://boxd.it/1YNe,4
2023-02-15,The Banshees of Inisherin,2022,https://boxd.it/p7XS,5
2023-02-16,I Saw the Devil,2010,https://boxd.it/FaK,4
2023-02-17,The Wailing,2016,https://boxd.it/9fLy,4
2023-02-17,GoodFellas,1990,https://boxd.it/29FA,4
2023-02-17,The Hobbit: The Battle of the Five Armies,2014,https://boxd.it/43aU,4
2023-02-17,No Country for Old Men,2007,https://boxd.it/21ew,4
2023-02-20,Gone Girl,2014,https://boxd.it/6hQu,4
2023-02-20,The Menu,2022,https://boxd.it/lScm,3.5
2023-02-20,Palm Springs,2020,https://boxd.it/lCXQ,4
2023-02-22,TÁR,2022,https://boxd.it/uNIA,4
2023-02-22,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,2013,https://boxd.it/4CHE,3
2023-02-22,Django Unchained,2012,https://boxd.it/2cCk,4
2023-02-22,Tangerines,2013,https://boxd.it/71vM,4
2023-02-24,The Young Pope,2016,https://boxd.it/g3y2,4
2023-02-24,Captain America: The Winter Soldier,2014,https://boxd.it/3r58,3.5
2023-02-26,Whisper of the Heart,1995,https://boxd.it/17uy,5
2023-02-26,The Intouchables,2011,https://boxd.it/2FT0,5
2023-03-05,There Will Be Blood,2007,https://boxd.it/20Z2,5
2023-03-06,From the Land of the Moon,2016,https://boxd.it/d4wg,3
2023-03-10,Phantom Thread,2017,https://boxd.it/e4uc,5
2023-03-20,The Married Couple of the Year Two,1971,https://boxd.it/24yY,3.5
2023-04-05,Castle in the Sky,1986,https://boxd.it/1W4G,4
2023-04-26,Elevator to the Gallows,1958,https://boxd.it/294u,4
2023-04-28,Cape Fear,1991,https://boxd.it/28vu,4
2023-04-29,Aftersun,2022,https://boxd.it/Arw0,5
2023-04-29,12 Years a Slave,2013,https://boxd.it/2D2e,5
2023-04-29,Nope,2022,https://boxd.it/sDCe,4
2023-05-03,Harakiri,1962,https://boxd.it/1NTU,5
2023-05-03,Mirror,1975,https://boxd.it/28Q8,5
2023-05-04,Never Look Away,2018,https://boxd.it/eZns,4
2023-05-07,Lost in Translation,2003,https://boxd.it/2b0E,4
2023-05-13,Vertigo,1958,https://boxd.it/2apI,3.5
2023-05-13,Roman Holiday,1953,https://boxd.it/29zW,3.5
2023-05-13,The Cousins,1959,https://boxd.it/26RI,3.5
2023-05-13,His Girl Friday,1940,https://boxd.it/25M8,5
2023-05-13,Rope,1948,https://boxd.it/28yo,3
2023-05-13,Where Is the Friend's House?,1987,https://boxd.it/ELg,5
2023-05-13,Werckmeister Harmonies,2000,https://boxd.it/1zzw,5
2023-05-15,Taste of Cherry,1997,https://boxd.it/1m8W,5
2023-05-24,Whiplash,2014,https://boxd.it/7bQA,4
2023-05-24,Jojo Rabbit,2019,https://boxd.it/iEBG,4
2023-05-24,The Hunt,2012,https://boxd.it/3wEC,5
2023-05-24,War for the Planet of the Apes,2017,https://boxd.it/8FE2,3
2023-05-24,Knives Out,2019,https://boxd.it/jWEA,3
2023-05-24,Hostiles,2017,https://boxd.it/dpiO,3
2023-05-24,France,2021,https://boxd.it/mdP0,3
2023-05-24,The Lost Daughter,2021,https://boxd.it/kgww,3
2023-05-24,The Power of the Dog,2021,https://boxd.it/m99E,3
2023-05-27,The Godfather Part II,1974,https://boxd.it/2aNq,5
2023-05-27,The Godfather,1972,https://boxd.it/2aNK,5
2023-05-27,Howl's Moving Castle,2004,https://boxd.it/23De,5
2023-05-27,Princess Mononoke,1997,https://boxd.it/2b4w,5
2023-05-27,The Lord of the Rings: The Return of the King,2003,https://boxd.it/2b5u,5
2023-05-27,Schindler's List,1993,https://boxd.it/2aq2,4
2023-05-27,Paths of Glory,1957,https://boxd.it/29b6,5
2023-05-27,Pulp Fiction,1994,https://boxd.it/29Pq,4
2023-05-27,2001: A Space Odyssey,1968,https://boxd.it/2bf0,4
2023-05-27,M,1931,https://boxd.it/29vq,5
2023-05-27,Pride and Prejudice,1995,https://boxd.it/g97G,4
2023-05-27,Talking Heads,1980,https://boxd.it/GSy,4
2023-05-27,Get Out,2017,https://boxd.it/eOCm,3
2023-05-27,The Cremator,1969,https://boxd.it/1H8y,5
2023-05-27,Boogie Nights,1997,https://boxd.it/23um,3
2023-05-27,The Matrix,1999,https://boxd.it/2a1m,4
2023-05-27,Reservoir Dogs,1992,https://boxd.it/2agc,5
2023-05-27,"Monsters, Inc.",2001,https://boxd.it/2a46,3
2023-05-27,Shrek,2001,https://boxd.it/29zi,3
2023-05-27,In Bruges,2008,https://boxd.it/20n8,3
2023-05-27,Naked,1993,https://boxd.it/1BT4,5
2023-05-27,Bringing Up Baby,1938,https://boxd.it/29ks,4
2023-05-27,Jack Reacher,2012,https://boxd.it/2BUo,3
2023-05-27,The Bourne Ultimatum,2007,https://boxd.it/26Eu,3
2023-05-27,Raw,2016,https://boxd.it/dLd2,3
2023-05-27,Lilo & Stitch,2002,https://boxd.it/1TAY,3
2023-05-27,Infernal Affairs,2002,https://boxd.it/1Vqw,3
2023-05-27,A Fistful of Dollars,1964,https://boxd.it/2auo,3
2023-05-27,Beauty and the Beast,1991,https://boxd.it/1XhG,3
2023-05-27,Blow-Up,1966,https://boxd.it/2966,3
2023-05-27,Cast Away,2000,https://boxd.it/20i8,3
2023-05-27,Rain Man,1988,https://boxd.it/2avw,3
2023-05-27,The Lobster,2015,https://boxd.it/7tnw,3
2023-05-27,The Devil All the Time,2020,https://boxd.it/i2tY,3
2023-05-27,The Thin Red Line,1998,https://boxd.it/1ZTM,4
2023-06-01,Silence,2016,https://boxd.it/2cAo,5
2023-06-28,My Son,2021,https://boxd.it/saKe,4
2023-06-28,The Many Saints of Newark,2021,https://boxd.it/j356,3
2023-07-05,#Alive,2020,https://boxd.it/mJl2,3
2023-07-05,Mogul Mowgli,2020,https://boxd.it/oMpq,3.5
2023-07-05,A Hero,2021,https://boxd.it/p2zw,4
2023-07-05,Squid Game,2021,https://boxd.it/x1OG,4.5
2023-07-05,The Passion of Joan of Arc,1928,https://boxd.it/29DO,5
2023-07-05,The Fifth Seal,1976,https://boxd.it/2GNW,5
2023-07-05,My Dinner with Andre,1981,https://boxd.it/1vLe,4
2023-07-05,Paterson,2016,https://boxd.it/cRk2,4.5
2023-07-05,The Guardians,2017,https://boxd.it/f8ta,4
2023-07-05,Silenced,2011,https://boxd.it/2QGG,4
2023-07-05,I Married a Witch,1942,https://boxd.it/1uJG,4
2023-07-05,To Be or Not to Be,1942,https://boxd.it/2aTy,5
2023-07-05,Damnation,1988,https://boxd.it/1E28,4
2023-07-05,Rashomon,1950,https://boxd.it/2a9K,4
2023-07-06,Home Alone,1990,https://boxd.it/29Fg,4
2023-07-06,12 Angry Men,1957,https://boxd.it/2auI,4.5
2023-07-06,High and Low,1963,https://boxd.it/1RSc,4.5
2023-07-06,The Big Lebowski,1998,https://boxd.it/2b6C,4.5
2023-07-06,Se7en,1995,https://boxd.it/29zs,4.5
2023-07-06,"Life, and Nothing More…",1992,https://boxd.it/2WEc,4.5
2023-07-06,Fight Club,1999,https://boxd.it/2a9q,4.5
2023-07-06,Heat,1995,https://boxd.it/2bg8,4.5
2023-07-06,Through the Olive Trees,1994,https://boxd.it/Lx6,4.5
2023-07-06,Son of Saul,2015,https://boxd.it/b6r4,4.5
2023-07-06,Hercules,1997,https://boxd.it/1SDW,4.5
2023-07-06,Tangled,2010,https://boxd.it/15gO,4.5
2023-07-06,WALL·E,2008,https://boxd.it/1VEo,4.5
2023-07-06,Tarzan,1999,https://boxd.it/18YO,4
2023-07-06,Ikiru,1952,https://boxd.it/251c,5
2023-07-09,The Son,2002,https://boxd.it/1cG0,5
2023-07-09,The Prince of Egypt,1998,https://boxd.it/1XGQ,5
2023-07-13,Babylon,2022,https://boxd.it/mM02,4
2023-07-21,Breathless,1960,https://boxd.it/2aIK,4
2023-08-02,The Highwaymen,2019,https://boxd.it/i4ie,3
2023-08-02,100 Things,2018,https://boxd.it/jX6u,3
2023-08-02,Land of Mine,2015,https://boxd.it/b5ee,4.5
2023-08-04,Asteroid City,2023,https://boxd.it/s3ds,4
2023-08-04,Another Round,2020,https://boxd.it/lkba,4.5
2023-08-04,Your Name.,2016,https://boxd.it/cUqs,4
2023-08-08,Fireworks,1997,https://boxd.it/22mQ,4
2023-08-28,The Emperor of Paris,2018,https://boxd.it/hcBc,3.5
2023-09-09,Insomnia,2002,https://boxd.it/2aB0,3
2023-09-15,Psychobitch,2019,https://boxd.it/l0gE,3
2023-10-07,First Reformed,2017,https://boxd.it/go9C,4
2023-10-07,Sunshine,2007,https://boxd.it/28Xy,4
2023-10-08,The Green Knight,2021,https://boxd.it/kuy2,5
2023-10-11,After Yang,2021,https://boxd.it/lx5a,4
2023-10-12,Coco,2017,https://boxd.it/bYJQ,4
2023-10-25,La Haine,1995,https://boxd.it/2as8,5
2023-11-20,Winter Light,1963,https://boxd.it/1nrU,5
2023-12-03,The Truman Show,1998,https://boxd.it/18U8,4.5
2023-12-08,Late Spring,1949,https://boxd.it/1DkK,5
2023-12-08,Scrapper,2023,https://boxd.it/zht4,4
2023-12-14,Nightcrawler,2014,https://boxd.it/780m,4.5
2023-12-17,Unlocked,2023,https://boxd.it/rNgA,3.5
2023-12-17,Riders of Justice,2020,https://boxd.it/oHQc,4
2023-12-17,Compartment No. 6,2021,https://boxd.it/lEty,4
2023-12-17,Plan 75,2022,https://boxd.it/Ac0I,4
2023-12-17,Return to Seoul,2022,https://boxd.it/zXDg,4
2023-12-29,Le Gendarme de Saint-Tropez,1964,https://boxd.it/23Uk,4
2023-12-29,The Gendarme in New York,1965,https://boxd.it/23Ua,4
2023-12-29,The Gendarme Gets Married,1968,https://boxd.it/23U0,4
2023-12-29,Ruby & Quentin,2003,https://boxd.it/216M,4
2023-12-29,The Brain,1969,https://boxd.it/1fum,4
2023-12-29,Now Where Did the Seventh Company Get to?,1973,https://boxd.it/3fYg,4
2023-12-29,The Seventh Company Outdoors,1977,https://boxd.it/oJy,4
2023-12-29,Serial (Bad) Weddings,2014,https://boxd.it/7Nw4,4
2023-12-29,Rookies Go to War,1974,https://boxd.it/aMe,4
2023-12-29,Let's Rob the Bank,1964,https://boxd.it/np8,3.5
2023-12-29,Neither Seen Nor Recognized,1958,https://boxd.it/RKA,3.5
2023-12-29,The Exchange Student,1967,https://boxd.it/1Tdq,3.5
2023-12-29,The Seventh Company Has Been Found,1975,https://boxd.it/e65S,4
2023-12-29,The Gendarme Takes Off,1970,https://boxd.it/1SMO,4
2023-12-29,My New Partner,1984,https://boxd.it/1WGU,3.5
2023-12-29,The Dinner Game,1998,https://boxd.it/1YJ2,3.5
2023-12-29,The Wild Goose Chase,1975,https://boxd.it/16N0,3.5
2023-12-29,My New Partner II,1990,https://boxd.it/1ARQ,3
2023-12-29,A Pain in the Ass,2008,https://boxd.it/1G3M,3
2023-12-29,Nothing to Declare,2010,https://boxd.it/zSG,3
2023-12-29,Asterix and Obelix vs. Caesar,1999,https://boxd.it/1Yms,3.5
2023-12-29,With Open Arms,2017,https://boxd.it/ffQU,3
2023-12-29,Peculiarities of the National Hunt,1995,https://boxd.it/g77O,4
2023-12-29,Peculiarities of the National Fishing,1998,https://boxd.it/1CLK,4
2023-12-29,Peculiarities of the National Hunt in the Winter,2000,https://boxd.it/1CLA,4
2024-01-02,Before Sunset,2004,https://boxd.it/2bcg,4
2024-01-02,Of Gods and Men,2010,https://boxd.it/Nq2,4.5
2024-01-02,Rush,2013,https://boxd.it/3lyS,4
2024-01-02,Rust and Bone,2012,https://boxd.it/3mDE,4
2024-01-11,Napoleon,2023,https://boxd.it/shJM,3
2024-02-09,Revenant,2023,https://boxd.it/HRs8,4
2024-09-26,Sound of Metal,2019,https://boxd.it/i7Q4,4.5
2024-09-26,Dune,2021,https://boxd.it/fA7G,4
2024-09-26,The Promised Land,2023,https://boxd.it/B1hA,4
2024-09-26,The Old Oak,2023,https://boxd.it/AEng,4
2024-10-08,Ripley,2024,https://boxd.it/LT5S,5
2024-10-10,Burning,2018,https://boxd.it/hHUa,4.5
2024-10-11,Some Like It Hot,1959,https://boxd.it/2aNA,4.5
2024-10-11,Guardian Angels,1995,https://boxd.it/BWg,3.5
2024-10-14,Society of the Snow,2023,https://boxd.it/y9aw,4
2024-10-14,Anatomy of a Fall,2023,https://boxd.it/yuDE,4
2024-10-14,The Holdovers,2023,https://boxd.it/vHza,4
2024-10-14,The Farewell,2019,https://boxd.it/kIky,4
2024-10-18,Magnolia,1999,https://boxd.it/2aze,4.5
2024-10-28,The Social Network,2010,https://boxd.it/17ue,4
2025-01-10,The Lord of the Rings: The Fellowship of the Ring,2001,https://boxd.it/2b5O,5
2025-02-09,Godzilla Minus One,2023,https://boxd.it/zu4c,4
2025-02-09,"Duck, You Sucker",1971,https://boxd.it/2ayU,3
2025-02-19,Poetry,2010,https://boxd.it/JAs,5
2025-02-22,The Hangover,2009,https://boxd.it/1GjK,3.5
2025-02-22,The Man with the Iron Heart,2017,https://boxd.it/bgWm,3.5
2025-02-22,The Grey,2011,https://boxd.it/2xZE,3.5
2025-02-22,Hope,2019,https://boxd.it/mNCw,4
2025-02-22,The Hobbit: An Unexpected Journey,2012,https://boxd.it/GZk,4.5
2025-02-22,Shot Caller,2017,https://boxd.it/bihA,4
2025-02-22,The Hobbit: The Desolation of Smaug,2013,https://boxd.it/nmS,4
2025-02-22,Now You See Me,2013,https://boxd.it/2Bsu,3.5
2025-02-22,Dear Comrades!,2020,https://boxd.it/lCs4,4.5
2025-03-07,The French Connection,1971,https://boxd.it/296g,3.5
2025-03-07,State of Siege,1972,https://boxd.it/3dao,5
2025-03-07,Life of Brian,1979,https://boxd.it/2a4q,4
2025-03-07,Man on the Roof,1976,https://boxd.it/1vim,3
2025-03-07,The Long Goodbye,1973,https://boxd.it/281O,3
2025-03-07,Serpico,1973,https://boxd.it/1ZjE,4
2025-03-07,The Conversation,1974,https://boxd.it/2a38,4
2025-03-07,Pictures of the Old World,1972,https://boxd.it/45Wc,4
2025-03-07,Demons,1971,https://boxd.it/3yiy,4
